Date,Prudhoe Bay,Kuparuk,Endicott,Lisburne,Alpine,Milne Point,ANS,Inventories,Northstar,Cook Inlet,Alaska,PS# Temperature
2019-05-27,284755.0,129607.0,0.0,22849.0,62880.0,,,,,,,
2019-05-26,287494.0,132783.0,0.0,23220.0,61723.0,,505220.0,4151253.0,,,,
2019-05-25,286256.0,128440.0,0.0,23088.0,60094.0,,497877.0,3919207.0,,,,
2019-05-24,285632.0,128545.0,0.0,23002.0,62533.0,,,,,,,
2019-05-23,284605.0,126943.0,0.0,22418.0,63374.0,,,,,,,
2019-05-22,279070.0,133800.0,0.0,22264.0,62326.0,,,,,,,
2019-05-21,282371.0,126633.0,0.0,22770.0,62565.0,,494339.0,3532631.0,,,,
2019-05-20,282508.0,126428.0,0.0,22556.0,63374.0,,,,,,,
2019-05-19,286108.0,119999.0,0.0,22349.0,63722.0,,,,,,,
2019-05-18,284639.0,129685.0,0.0,22777.0,63699.0,,500801.0,3081510.0,,,,
2019-05-17,289827.0,127165.0,0.0,22718.0,63698.0,,,,,,,
2019-05-16,291421.0,125950.0,0.0,22841.0,64099.0,,,,,,,
2019-05-15,293400.0,125697.0,0.0,22887.0,63998.0,,505982.0,2466485.0,,,,
2019-05-14,280873.0,125178.0,0.0,22567.0,63705.0,,,,,,,
2019-05-13,283817.0,134387.0,0.0,22491.0,63989.0,,504683.0,4006701.0,,,,
2019-05-12,290850.0,123971.0,0.0,22945.0,64406.0,,,,,,,
2019-05-11,293212.0,126329.0,0.0,23517.0,63732.0,,,,,,,
2019-05-10,291320.0,125116.0,0.0,23807.0,63532.0,,,,,,,
2019-05-09,294612.0,127856.0,0.0,24043.0,63967.0,,,,,,,
2019-05-08,293491.0,123720.0,0.0,24407.0,64335.0,,,,,,,
2019-05-07,297690.0,124820.0,0.0,24816.0,63956.0,,,,,,,
2019-05-06,297926.0,130346.0,0.0,25591.0,63570.0,,,,,,,
2019-05-05,289889.0,125896.0,0.0,17222.0,61927.0,,,,,,,
2019-05-04,291071.0,124701.0,0.0,25579.0,62225.0,,,,,,,
2019-05-03,293288.0,127133.0,0.0,23687.0,62588.0,,,,,,,
2019-05-02,296770.0,125489.0,0.0,21708.0,63243.0,,507210.0,3014389.0,,,,
2019-05-01,295295.0,117291.0,0.0,22080.0,63133.0,,,,,,,
2019-04-30,293857.0,121185.0,0.0,21847.0,62553.0,,,,,,,
2019-04-29,296273.0,125654.0,0.0,21430.0,63288.0,,,,,,,
2019-04-28,306521.0,114859.0,0.0,21720.0,63768.0,,506869.0,2576377.0,,,,
2019-04-27,305638.0,116355.0,0.0,21997.0,65255.0,,,,,,,
2019-04-26,300225.0,110811.0,0.0,21939.0,63494.0,,,,,,,
2019-04-25,302571.0,116424.0,0.0,21794.0,63388.0,,504177.0,2257159.0,,,,
2019-04-24,298929.0,116165.0,0.0,21378.0,63837.0,,500309.0,1774431.0,,,,
2019-04-23,301547.0,119652.0,0.0,21276.0,64419.0,,506894.0,2605662.0,,,,
2019-04-22,301459.0,125114.0,0.0,21512.0,65783.0,,,,,,,
2019-04-21,295918.0,122926.0,0.0,21439.0,65410.0,,,,,,,
2019-04-20,284484.0,117188.0,0.0,20189.0,66289.0,,488149.0,3099385.0,,,,
2019-04-19,309452.0,112312.0,0.0,20087.0,64820.0,,,,,,,
2019-04-18,306691.0,118913.0,0.0,21406.0,66540.0,,,,,,,
2019-04-17,304043.0,122282.0,0.0,20989.0,66497.0,,,,,,,
2019-04-16,296709.0,122378.0,0.0,17758.0,66632.0,,,,,,,
2019-04-15,292496.0,125029.0,0.0,18726.0,67318.0,,503569.0,1582104.0,,,,
2019-04-14,302744.0,123868.0,0.0,18201.0,67167.0,,,,,,,
2019-04-13,291171.0,121884.0,0.0,20222.0,66004.0,,499281.0,2525823.0,,,,
2019-04-12,290434.0,121578.0,0.0,20283.0,66811.0,,499105.0,2338583.0,,,,
2019-04-11,289932.0,124174.0,0.0,20347.0,66518.0,,,,,,,
2019-04-10,287692.0,126826.0,0.0,20328.0,66349.0,,,,,,,
2019-04-09,294133.0,128582.0,0.0,19699.0,67305.0,,,,,,,
2019-04-08,291159.0,137051.0,0.0,16129.0,67212.0,,,,,,,
2019-04-07,291145.0,129450.0,0.0,20722.0,67197.0,,,,,,,
2019-04-06,290613.0,129964.0,0.0,20779.0,66635.0,,,,,,,
2019-04-05,299607.0,117913.0,0.0,20440.0,67984.0,,,,,,,
2019-04-04,301599.0,128389.0,0.0,20769.0,68811.0,,,,,,,
2019-04-03,298257.0,129863.0,0.0,20404.0,69733.0,,,,,,,
2019-04-02,290774.0,129413.0,0.0,19719.0,69219.0,,509125.0,1342666.0,,,,
2019-04-01,295285.0,129095.0,0.0,19548.0,68280.0,,,,,,,
2019-03-31,286159.0,136488.0,0.0,20207.0,67147.0,,,,,,,
2019-03-30,288987.0,128895.0,0.0,19898.0,67778.0,,,,,,,
2019-03-29,289711.0,128896.0,0.0,19964.0,68030.0,,506602.0,1758313.0,,,,
2019-03-28,286273.0,127804.0,0.0,20249.0,67401.0,,,,,,,
2019-03-27,289594.0,128760.0,0.0,20234.0,67321.0,,,,,,,
2019-03-26,287991.0,127953.0,0.0,20178.0,68052.0,,504174.0,875380.0,,,,
2019-03-25,290474.0,128520.0,0.0,20253.0,68088.0,,507334.0,1581704.0,,,,
2019-03-24,291586.0,127739.0,0.0,20548.0,70019.0,,,,,,,
2019-03-23,298386.0,128305.0,0.0,21013.0,69692.0,,,,,,,
2019-03-22,302903.0,132213.0,0.0,20991.0,68604.0,,,,,,,
2019-03-21,305191.0,124447.0,0.0,21268.0,69094.0,,520000.0,862204.0,,,,
2019-03-20,307188.0,125315.0,0.0,21645.0,68115.0,,,,,,,
2019-03-19,302240.0,126917.0,0.0,21433.0,68483.0,,,,,,,
2019-03-18,299424.0,127735.0,0.0,20638.0,68731.0,,516528.0,978409.0,,,,
2019-03-17,297231.0,138420.0,0.0,20796.0,68218.0,,,,,,,
2019-03-16,298535.0,126301.0,0.0,21057.0,67216.0,,,,,,,
2019-03-15,297849.0,122657.0,0.0,21235.0,67802.0,,509544.0,1355565.0,,,,
2019-03-14,298365.0,118761.0,0.0,20690.0,66506.0,,,,,,,
2019-03-13,307535.0,124497.0,0.0,22556.0,66389.0,,520977.0,1024755.0,,,,
2019-03-12,301480.0,129028.0,0.0,21667.0,66125.0,,,,,,,
2019-03-11,300758.0,138446.0,0.0,21109.0,65970.0,,,,,,,
2019-03-10,285313.0,123352.0,0.0,20020.0,63931.0,,,,,,,
2019-03-09,298779.0,128615.0,0.0,20973.0,65672.0,,,,,,,
2019-03-08,296180.0,124894.0,0.0,21014.0,66149.0,,,,,,,
2019-03-07,296250.0,129167.0,0.0,20987.0,65285.0,,,,,,,
2019-03-06,291130.0,128174.0,0.0,21048.0,64723.0,,,,,,,
2019-03-05,294490.0,139459.0,0.0,21396.0,65518.0,,,,,,,
2019-03-04,294141.0,132549.0,0.0,21505.0,64384.0,,,,,,,
2019-03-03,290813.0,130163.0,0.0,20833.0,63891.0,,,,,,,
2019-03-02,285093.0,128726.0,0.0,20546.0,66234.0,,500599.0,1112755.0,,,,
2019-03-01,295629.0,118148.0,0.0,20957.0,66346.0,,,,,,,
2019-02-28,305001.0,130209.0,0.0,21350.0,66589.0,,,,,,,
2019-02-27,304347.0,126741.0,0.0,20991.0,66365.0,,,,,,,
2019-02-26,290918.0,131136.0,0.0,21301.0,66689.0,,510044.0,1790984.0,,,,
2019-02-25,296006.0,138680.0,0.0,20824.0,64848.0,,,,,,,
2019-02-24,293924.0,128593.0,0.0,21033.0,65524.0,,,,,,,
2019-02-23,295039.0,126414.0,0.0,20918.0,65784.0,,508155.0,2903365.0,,,,
2019-02-22,302957.0,132292.0,0.0,21483.0,64145.0,,520877.0,2415422.0,,,,
2019-02-21,303965.0,133903.0,0.0,21551.0,66231.0,,,,,,,
2019-02-20,305639.0,131681.0,0.0,20967.0,67317.0,,,,,,,
2019-02-19,303468.0,131067.0,0.0,20956.0,68672.0,,,,,,,
2019-02-18,293632.0,138382.0,0.0,20938.0,68231.0,,521183.0,1322358.0,,,,
2019-02-17,291357.0,132424.0,0.0,20070.0,66798.0,,510648.0,795033.0,,,,
2019-02-16,292181.0,131626.0,0.0,21209.0,65494.0,,,,,,,
2019-02-15,293404.0,133425.0,0.0,21704.0,65541.0,,,,,,,
2019-02-14,282737.0,132693.0,0.0,21702.0,67103.0,,,,,,,
2019-02-13,297758.0,131904.0,0.0,22442.0,64563.0,,,,,,,
2019-02-12,278819.0,132518.0,0.0,23184.0,64247.0,,498768.0,1596309.0,,,,
2019-02-11,285366.0,139417.0,0.0,20898.0,64584.0,,,,,,,
2019-02-10,284034.0,127537.0,0.0,16518.0,65218.0,,,,,,,
2019-02-09,296833.0,130862.0,0.0,21339.0,66004.0,,,,,,,
2019-02-08,290319.0,131918.0,0.0,21224.0,66621.0,,,,,,,
2019-02-07,300644.0,131195.0,0.0,21836.0,65301.0,,,,,,,
2019-02-06,306706.0,131390.0,0.0,21756.0,64399.0,,,,,,,
2019-02-05,306169.0,133426.0,0.0,21658.0,63376.0,,,,,,,
2019-02-04,303465.0,141213.0,0.0,21642.0,65212.0,,,,,,,
2019-02-03,300954.0,136125.0,0.0,21655.0,65399.0,,,,,,,
2019-02-02,310859.0,135258.0,0.0,21632.0,65554.0,,533303.0,1793878.0,,,,
2019-02-01,311295.0,136109.0,0.0,22199.0,65634.0,,,,,,,
2019-01-31,311504.0,132107.0,0.0,22270.0,65499.0,,,,,,,
2019-01-30,312703.0,134328.0,0.0,22087.0,64808.0,,,,,,,
2019-01-29,306905.0,134474.0,0.0,22540.0,64314.0,,528234.0,670784.0,,,,
2019-01-28,298574.0,134082.0,0.0,21686.0,63467.0,,,,,,,
2019-01-27,308924.0,143483.0,0.0,21989.0,64761.0,,,,,,,
2019-01-26,305431.0,131296.0,0.0,22172.0,64775.0,,523675.0,670220.0,,,,
2019-01-25,300816.0,124753.0,0.0,22689.0,65851.0,,514109.0,525475.0,,,,
2019-01-24,296311.0,127958.0,0.0,22354.0,65168.0,,,,,,,
2019-01-23,299355.0,123096.0,0.0,22195.0,65302.0,,,,,,,
2019-01-22,306115.0,128245.0,0.0,22179.0,65297.0,,,,,,,
2019-01-21,290357.0,127519.0,0.0,22055.0,64421.0,,504351.0,1154083.0,,,,
2019-01-20,301107.0,129031.0,0.0,22090.0,65205.0,,,,,,,
2019-01-19,308837.0,126958.0,0.0,22129.0,65660.0,,,,,,,
2019-01-18,310349.0,124722.0,0.0,21948.0,61799.0,,518818.0,1038111.0,,,,
2019-01-17,311266.0,129779.0,0.0,20596.0,65501.0,,,,,,,
2019-01-16,291208.0,130282.0,0.0,22017.0,66162.0,,,,,,,
2019-01-15,276681.0,131136.0,0.0,21760.0,66048.0,,495625.0,1693863.0,,,,
2019-01-14,313522.0,132372.0,0.0,21930.0,65403.0,,,,,,,
2019-01-13,307432.0,132599.0,0.0,23178.0,64966.0,,528174.0,1186748.0,,,,
2019-01-12,313883.0,131833.0,0.0,21345.0,65032.0,,,,,,,
2019-01-11,314630.0,130356.0,0.0,21251.0,66435.0,,,,,,,
2019-01-10,314344.0,129267.0,0.0,22461.0,66200.0,,,,,,,
2019-01-09,306368.0,134011.0,0.0,22771.0,66486.0,,,,,,,
2019-01-08,313709.0,134479.0,0.0,22764.0,66558.0,,,,,,,
2019-01-07,310646.0,142943.0,0.0,22479.0,66370.0,,,,,,,
2019-01-06,309353.0,134595.0,0.0,21099.0,66611.0,,,,,,,
2019-01-05,303385.0,134479.0,0.0,20924.0,65705.0,,,,,,,
2019-01-04,308261.0,136119.0,0.0,19922.0,67055.0,,,,,,,
2019-01-03,305296.0,134611.0,0.0,20056.0,67386.0,,,,,,,
2019-01-02,304837.0,134836.0,0.0,20306.0,67994.0,,527974.0,1438609.0,,,,
2019-01-01,304417.0,145158.0,0.0,20256.0,68158.0,,,,,,,
2018-12-31,305401.0,136607.0,0.0,20330.0,68122.0,,,,,,,
2018-12-30,305901.0,135314.0,0.0,20397.0,68271.0,,,,,,,
2018-12-29,305795.0,134399.0,0.0,20596.0,67129.0,,527919.0,1371838.0,,,,
2018-12-28,308754.0,133454.0,0.0,20691.0,66475.0,,,,,,,
2018-12-27,304651.0,132041.0,0.0,20478.0,66712.0,,,,,,,
2018-12-26,298795.0,130588.0,0.0,20623.0,67412.0,,517418.0,1855667.0,,,,
2018-12-25,299135.0,125046.0,0.0,20714.0,67765.0,,512659.0,1814821.0,,,,
2018-12-24,302209.0,127218.0,0.0,20728.0,67697.0,,,,,,,
2018-12-23,311396.0,131349.0,0.0,20143.0,68548.0,,,,,,,
2018-12-22,308791.0,126578.0,0.0,19789.0,69227.0,,,,,,,
2018-12-21,282773.0,133487.0,0.0,18012.0,71002.0,,505274.0,1446961.0,,,,
2018-12-20,283328.0,124955.0,0.0,19067.0,71361.0,,,,,,,
2018-12-19,300385.0,117024.0,0.0,20683.0,71506.0,,,,,,,
2018-12-18,314578.0,126880.0,0.0,20566.0,70757.0,,532782.0,2162176.0,,,,
2018-12-17,313091.0,130455.0,0.0,22368.0,69170.0,,,,,,,
2018-12-16,309452.0,128461.0,0.0,23119.0,68552.0,,,,,,,
2018-12-15,313453.0,125712.0,0.0,23256.0,66550.0,,528971.0,2795762.0,,,,
2018-12-14,312901.0,126687.0,0.0,23424.0,66772.0,,,,,,,
2018-12-13,312533.0,127132.0,0.0,23348.0,67698.0,,530710.0,2118285.0,,,,
2018-12-12,313532.0,127875.0,0.0,23975.0,67658.0,,,,,,,
2018-12-11,310185.0,128327.0,0.0,23468.0,67822.0,,,,,,,
2018-12-10,306465.0,137220.0,0.0,23996.0,67998.0,,,,,,,
2018-12-09,311426.0,129656.0,0.0,24149.0,68336.0,,,,,,,
2018-12-08,301767.0,127040.0,0.0,23125.0,67724.0,,,,,,,
2018-12-07,296952.0,121379.0,0.0,22775.0,67560.0,,,,,,,
2018-12-06,292220.0,132087.0,0.0,22658.0,67849.0,,,,,,,
2018-12-05,297834.0,127775.0,0.0,23005.0,55785.0,,,,,,,
2018-12-04,300713.0,126409.0,0.0,22783.0,67856.0,,,,,,,
2018-12-03,298026.0,131254.0,0.0,22868.0,68725.0,,,,,,,
2018-12-02,301601.0,124496.0,0.0,23353.0,68742.0,,518192.0,1227122.0,,,,
2018-12-01,308633.0,126546.0,0.0,24833.0,68654.0,,,,,,,
2018-11-30,306273.0,127049.0,0.0,21103.0,68565.0,,,,,,,
2018-11-29,313725.0,122520.0,0.0,23677.0,68989.0,,,,,,,
2018-11-28,313445.0,125945.0,0.0,23671.0,66961.0,,530022.0,1694416.0,,,,
2018-11-27,311585.0,127678.0,0.0,23828.0,66987.0,,,,,,,
2018-11-26,310700.0,128203.0,0.0,24480.0,66750.0,,,,,,,
2018-11-25,313372.0,132050.0,0.0,23051.0,65669.0,,534142.0,1629953.0,,,,
2018-11-24,310651.0,130253.0,0.0,23142.0,66329.0,,530375.0,1180699.0,,,,
2018-11-23,285730.0,126342.0,0.0,22808.0,65894.0,,500774.0,1268357.0,,,,
2018-11-22,313167.0,121778.0,0.0,23485.0,66267.0,,,,,,,
2018-11-21,314770.0,121030.0,0.0,23319.0,68022.0,,,,,,,
2018-11-20,308740.0,123736.0,0.0,23919.0,68598.0,,524993.0,937300.0,,,,
2018-11-19,309739.0,128702.0,0.0,23901.0,69241.0,,,,,,,
2018-11-18,308222.0,124752.0,0.0,23485.0,62592.0,,,,,,,
2018-11-17,309839.0,124287.0,0.0,23241.0,70056.0,,,,,,,
2018-11-16,300949.0,123093.0,0.0,23123.0,69816.0,,,,,,,
2018-11-15,297828.0,123727.0,0.0,21882.0,71659.0,,515096.0,1781564.0,,,,
2018-11-14,294336.0,125480.0,0.0,21491.0,74947.0,,,,,,,
2018-11-13,312408.0,120030.0,0.0,22814.0,74783.0,,530035.0,791678.0,,,,
2018-11-12,319315.0,128318.0,0.0,23145.0,69869.0,,540647.0,1075316.0,,,,
2018-11-11,307646.0,125176.0,0.0,22450.0,69340.0,,,,,,,
2018-11-10,324419.0,121753.0,0.0,22701.0,68859.0,,,,,,,
2018-11-09,320971.0,123380.0,0.0,22174.0,69584.0,,,,,,,
2018-11-08,306107.0,136657.0,0.0,22380.0,69790.0,,,,,,,
2018-11-07,309799.0,125305.0,0.0,22590.0,70317.0,,,,,,,
2018-11-06,316461.0,125373.0,0.0,22694.0,69891.0,,,,,,,
2018-11-05,316592.0,125756.0,0.0,22683.0,70449.0,,,,,,,
2018-11-04,324999.0,130805.0,0.0,23311.0,73690.0,,,,,,,
2018-11-03,298739.0,127214.0,0.0,22460.0,70445.0,,,,,,,
2018-11-02,292924.0,117351.0,0.0,22935.0,69907.0,,503117.0,1417317.0,,,,
2018-11-01,286974.0,126647.0,0.0,23297.0,70452.0,,,,,,,
2018-10-31,282141.0,131180.0,0.0,23617.0,70333.0,,,,,,,
2018-10-30,297293.0,136980.0,0.0,22481.0,70145.0,,,,,,,
2018-10-29,287354.0,135628.0,0.0,22490.0,71102.0,,516574.0,2383726.0,,,,
2018-10-28,281704.0,135865.0,0.0,23014.0,71258.0,,,,,,,
2018-10-27,269620.0,142704.0,0.0,22591.0,71435.0,,,,,,,
2018-10-26,265238.0,137904.0,0.0,22928.0,71018.0,,497088.0,2750713.0,,,,
2018-10-25,286051.0,135606.0,0.0,22807.0,71455.0,,515919.0,3310241.0,,,,
2018-10-24,286335.0,131106.0,0.0,22886.0,72254.0,,,,,,,
2018-10-23,291413.0,135867.0,0.0,21515.0,72018.0,,,,,,,
2018-10-22,287384.0,133978.0,0.0,20968.0,72091.0,,,,,,,
2018-10-21,284226.0,139126.0,0.0,15994.0,71638.0,,510984.0,1885361.0,,,,
2018-10-20,283313.0,137792.0,0.0,18121.0,71317.0,,,,,,,
2018-10-19,271663.0,138238.0,0.0,22842.0,71696.0,,,,,,,
2018-10-18,263445.0,132475.0,0.0,22536.0,71069.0,,489525.0,877151.0,,,,
2018-10-17,263437.0,138941.0,0.0,23095.0,71059.0,,,,,,,
2018-10-16,266327.0,133939.0,0.0,23155.0,71471.0,,,,,,,
2018-10-15,261954.0,140381.0,0.0,23694.0,76663.0,,502693.0,2307901.0,,,,
2018-10-14,250487.0,128600.0,0.0,23579.0,75821.0,,,,,,,
2018-10-13,255115.0,128416.0,0.0,23484.0,69534.0,,476549.0,1608494.0,,,,
2018-10-12,294514.0,140294.0,0.0,23634.0,70646.0,,,,,,,
2018-10-11,300364.0,133643.0,0.0,24482.0,74133.0,,,,,,,
2018-10-10,307628.0,139534.0,0.0,25955.0,69520.0,,,,,,,
2018-10-09,305789.0,136035.0,0.0,24337.0,69531.0,,,,,,,
2018-10-08,302716.0,138000.0,0.0,22763.0,68612.0,,,,,,,
2018-10-07,297328.0,136618.0,0.0,22147.0,68254.0,,,,,,,
2018-10-06,299055.0,135809.0,0.0,22692.0,68649.0,,,,,,,
2018-10-05,297308.0,128199.0,0.0,24534.0,64142.0,,,,,,,
2018-10-04,291888.0,135266.0,0.0,23236.0,60575.0,,,,,,,
2018-10-03,287386.0,137549.0,0.0,21075.0,64933.0,,,,,,,
2018-10-02,285758.0,136955.0,0.0,23411.0,65069.0,,511192.0,1999419.0,,,,
2018-10-01,292137.0,133878.0,0.0,24111.0,65261.0,,,,,,,
2018-09-30,294644.0,133448.0,0.0,23118.0,65657.0,,,,,,,
2018-09-29,289635.0,134532.0,0.0,23252.0,65372.0,,,,,,,
2018-09-28,293103.0,133615.0,0.0,23663.0,65590.0,,515972.0,1642317.0,,,,
2018-09-27,289827.0,131871.0,0.0,23833.0,65737.0,,,,,,,
2018-09-26,286200.0,135479.0,0.0,23749.0,66140.0,,,,,,,
2018-09-25,282461.0,136496.0,0.0,24086.0,65378.0,,508421.0,1274765.0,,,,
2018-09-24,287786.0,134156.0,0.0,23555.0,65542.0,,511039.0,1235356.0,,,,
2018-09-23,281947.0,139600.0,0.0,23898.0,65740.0,,511186.0,1769176.0,,,,
2018-09-22,274469.0,133663.0,0.0,23888.0,65575.0,,,,,,,
2018-09-21,277081.0,130715.0,0.0,23933.0,65371.0,,,,,,,
2018-09-20,285998.0,131257.0,0.0,22013.0,65442.0,,504711.0,1337203.0,,,,
2018-09-19,278567.0,132466.0,0.0,22081.0,66834.0,,,,,,,
2018-09-18,289118.0,130380.0,0.0,19691.0,67065.0,,,,,,,
2018-09-17,283203.0,126930.0,0.0,20909.0,68915.0,,,,,,,
2018-09-16,282678.0,136979.0,0.0,22908.0,67790.0,,,,,,,
2018-09-15,274657.0,131486.0,0.0,22125.0,67355.0,,495623.0,876106.0,,,,
2018-09-14,285001.0,132832.0,0.0,22121.0,67527.0,,,,,,,
2018-09-13,280410.0,130638.0,0.0,21874.0,67676.0,,500599.0,1896405.0,,,,
2018-09-12,282939.0,128525.0,0.0,21010.0,67790.0,,500264.0,2362910.0,,,,
2018-09-11,285880.0,131660.0,0.0,21299.0,68928.0,,,,,,,
2018-09-10,275205.0,137215.0,0.0,20952.0,69557.0,,,,,,,
2018-09-09,268707.0,129806.0,0.0,20806.0,69837.0,,,,,,,
2018-09-08,269340.0,131162.0,0.0,20878.0,69053.0,,,,,,,
2018-09-07,283331.0,132363.0,0.0,21028.0,69464.0,,,,,,,
2018-09-06,269952.0,131767.0,0.0,21133.0,69248.0,,,,,,,
2018-09-05,264265.0,128713.0,0.0,21076.0,69028.0,,,,,,,
2018-09-04,251917.0,126327.0,0.0,21233.0,69434.0,,,,,,,
2018-09-03,250024.0,140530.0,0.0,20478.0,70062.0,,,,,,,
2018-09-02,248536.0,133240.0,0.0,20270.0,70737.0,,472783.0,1175397.0,,,,
2018-09-01,248558.0,128281.0,0.0,20526.0,71007.0,,,,,,,
2018-08-31,245021.0,133913.0,0.0,20838.0,71502.0,,,,,,,
2018-08-30,243924.0,135659.0,0.0,21910.0,72344.0,,,,,,,
2018-08-29,241238.0,136197.0,0.0,21928.0,73787.0,,473150.0,728649.0,,,,
2018-08-28,236997.0,138529.0,0.0,22371.0,73163.0,,,,,,,
2018-08-27,240754.0,137358.0,0.0,22429.0,72498.0,,,,,,,
2018-08-26,234962.0,136782.0,0.0,22118.0,73159.0,,467020.0,1427383.0,,,,
2018-08-25,231279.0,138810.0,0.0,22486.0,72902.0,,465476.0,988094.0,,,,
2018-08-24,223584.0,131222.0,0.0,22509.0,72206.0,,,,,,,
2018-08-23,241888.0,134840.0,0.0,22824.0,74227.0,,,,,,,
2018-08-22,263240.0,134221.0,0.0,22746.0,69445.0,,,,,,,
2018-08-21,266005.0,134422.0,0.0,22751.0,74640.0,,497819.0,1775810.0,,,,
2018-08-20,260804.0,134898.0,0.0,23429.0,72028.0,,,,,,,
2018-08-19,254784.0,136086.0,0.0,23417.0,73844.0,,,,,,,
2018-08-18,258566.0,136868.0,0.0,22878.0,76517.0,,494828.0,1278863.0,,,,
2018-08-17,260023.0,132401.0,0.0,22321.0,73915.0,,,,,,,
2018-08-16,253863.0,134629.0,0.0,21832.0,70052.0,,,,,,,
2018-08-15,281815.0,131806.0,0.0,21205.0,69933.0,,504758.0,1137115.0,,,,
2018-08-14,288838.0,134185.0,0.0,20806.0,53895.0,,,,,,,
2018-08-13,285652.0,138150.0,0.0,20343.0,3801.0,,447946.0,967726.0,,,,
2018-08-12,278584.0,136190.0,0.0,19716.0,0.0,,,,,,,
2018-08-11,240330.0,134572.0,0.0,19775.0,0.0,,,,,,,
2018-08-10,282102.0,136083.0,0.0,19582.0,0.0,,,,,,,
2018-08-09,286950.0,135468.0,0.0,19250.0,0.0,,,,,,,
2018-08-08,289327.0,135787.0,0.0,19643.0,0.0,,,,,,,
2018-08-07,265520.0,142539.0,0.0,20063.0,0.0,,,,,,,
2018-08-06,289654.0,135213.0,0.0,20016.0,0.0,,,,,,,
2018-08-05,251234.0,139602.0,0.0,16192.0,0.0,,,,,,,
2018-08-04,240152.0,140297.0,0.0,14527.0,0.0,,,,,,,
2018-08-03,213663.0,143997.0,0.0,14561.0,0.0,,,,,,,
2018-08-02,238989.0,138163.0,0.0,15052.0,0.0,,392203.0,1754476.0,,,,
2018-08-01,223784.0,135432.0,0.0,17630.0,0.0,,,,,,,
2018-07-31,200360.0,134627.0,0.0,14553.0,0.0,,,,,,,
2018-07-30,189788.0,123159.0,0.0,14510.0,0.0,,,,,,,
2018-07-29,194302.0,123556.0,0.0,15218.0,0.0,,333076.0,2357742.0,,,,
2018-07-28,202713.0,135850.0,0.0,12113.0,0.0,,,,,,,
2018-07-27,207930.0,135918.0,0.0,11054.0,0.0,,,,,,,
2018-07-26,222637.0,137499.0,0.0,11756.0,0.0,,371892.0,2142909.0,,,,
2018-07-25,222222.0,135376.0,0.0,8772.0,0.0,,366370.0,2388857.0,,,,
2018-07-24,218911.0,122796.0,0.0,7642.0,0.0,,,,,,,
2018-07-23,203672.0,132910.0,0.0,7755.0,0.0,,,,,,,
2018-07-22,189452.0,121379.0,0.0,11390.0,0.0,,,,,,,
2018-07-21,186599.0,134907.0,0.0,13330.0,0.0,,334835.0,3316216.0,,,,
2018-07-20,188387.0,139764.0,0.0,15362.0,0.0,,,,,,,
2018-07-19,267210.0,138847.0,0.0,14002.0,0.0,,,,,,,
2018-07-18,275601.0,135285.0,0.0,13692.0,0.0,,424578.0,3233820.0,,,,
2018-07-17,289573.0,141417.0,0.0,13969.0,0.0,,,,,,,
2018-07-16,287405.0,140961.0,0.0,13830.0,0.0,,,,,,,
2018-07-15,261716.0,128778.0,0.0,13436.0,0.0,,403931.0,2265002.0,,,,
2018-07-14,255696.0,123782.0,0.0,13254.0,0.0,,,,,,,
2018-07-13,260366.0,131564.0,0.0,15232.0,454.0,,407616.0,3612617.0,,,,
2018-07-12,242722.0,135146.0,0.0,17966.0,59126.0,,,,,,,
2018-07-11,262753.0,140371.0,0.0,23630.0,61801.0,,,,,,,
2018-07-10,292862.0,136725.0,0.0,23636.0,61964.0,,,,,,,
2018-07-09,295768.0,145284.0,0.0,22973.0,62464.0,,,,,,,
2018-07-08,270847.0,158412.0,0.0,23905.0,62720.0,,,,,,,
2018-07-07,265750.0,140491.0,0.0,23406.0,62056.0,,,,,,,
2018-07-06,264382.0,137075.0,0.0,22780.0,62135.0,,,,,,,
2018-07-05,276568.0,132308.0,0.0,24364.0,62939.0,,,,,,,
2018-07-04,270438.0,104258.0,0.0,24697.0,62249.0,,,,,,,
2018-07-03,262684.0,96495.0,0.0,23340.0,61977.0,,,,,,,
2018-07-02,270828.0,97286.0,0.0,23862.0,62529.0,,454505.0,3550716.0,,,,
2018-07-01,273061.0,100425.0,0.0,24335.0,62013.0,,,,,,,
2018-06-30,244800.0,99012.0,0.0,22360.0,61697.0,,,,,,,
2018-06-29,266162.0,102678.0,0.0,23332.0,61734.0,,,,,,,
2018-06-28,228621.0,138186.0,0.0,23190.0,61497.0,,451494.0,4050971.0,,,,
2018-06-27,194269.0,141634.0,0.0,21439.0,61708.0,,,,,,,
2018-06-26,205178.0,139705.0,0.0,22069.0,56763.0,,,,,,,
2018-06-25,192586.0,149286.0,0.0,20227.0,62177.0,,424276.0,4573925.0,,,,
2018-06-24,171058.0,168434.0,0.0,17198.0,62077.0,,418766.0,5240374.0,,,,
2018-06-23,162767.0,88423.0,0.0,13840.0,62331.0,,327360.0,5386857.0,,,,
2018-06-22,221214.0,137137.0,0.0,20422.0,63423.0,,,,,,,
2018-06-21,250211.0,139220.0,0.0,21869.0,59855.0,,,,,,,
2018-06-20,231093.0,159615.0,0.0,20731.0,62986.0,,474425.0,4296896.0,,,,
2018-06-19,238466.0,141574.0,0.0,21012.0,63053.0,,,,,,,
2018-06-18,236031.0,145566.0,0.0,20983.0,62620.0,,,,,,,
2018-06-17,243520.0,138547.0,0.0,17641.0,63523.0,,,,,,,
